,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
63,2,0.0,0.0,0.0,568.633,331.594,0.893826999999999,588.332,331.619,0.858665,601.955,368.84,0.864553999999999,603.922,398.262,0.8040349999999991,541.195,333.486,0.901497,533.38,366.779,0.657088,552.956,386.449,0.123170999999999,586.211,404.073,0.7943209999999991,590.173,456.976,0.876189,594.144,509.789,0.926744999999999,554.93,404.106,0.8289500000000001,558.868,460.792,0.907003,570.515,509.92,0.913955,0.0,0.0,0.0,0.0,0.0,0.0,586.222,304.169,0.838478,558.824,304.089,0.545393
64,2,586.316,312.006,0.0510753,568.607,331.593,0.892911,588.288,331.595,0.87438,601.899,368.851,0.885733999999999,605.839,402.163,0.7873500000000001,541.197,333.505,0.905172,537.238,368.884,0.642434,554.801,396.192,0.160719,584.337,404.076,0.778488,588.345,456.995,0.883879,592.205,509.81,0.927756999999999,554.904,404.11,0.814399,558.862,460.834,0.892161,570.551,509.937,0.903067,588.172,306.098,0.08699319999999901,0.0,0.0,0.0,586.282,304.155,0.922577,558.894,304.082,0.49046000000000006
65,2,0.0,0.0,0.0,570.489,331.591,0.914681,590.199,331.594,0.859425,601.981,368.837,0.865333999999999,605.875,400.117,0.801122,541.241,333.489,0.88751,539.258,368.739,0.724893,555.005,382.565,0.250764,586.252,402.171,0.818133,590.2,456.986,0.868274,594.106,509.812,0.918343999999999,555.005,402.162,0.821055,558.919,460.786,0.886347999999999,570.544,509.924,0.911673,0.0,0.0,0.0,0.0,0.0,0.0,586.299,304.141,0.952592999999999,557.009,304.075,0.681296999999999
66,2,0.0,0.0,0.0,568.669,331.603,0.909809,588.348,331.578,0.861255999999999,601.979,368.802,0.880008999999999,605.884,398.229,0.767536999999999,541.235,333.511,0.892915,537.266,366.919,0.630865,553.007,382.593,0.127023,586.262,402.167,0.8279500000000001,590.206,458.862,0.866610999999999,594.114,509.838,0.924315,555.005,402.191,0.834531999999999,558.93,460.85,0.895477,570.556,509.963,0.907158999999999,0.0,0.0,0.0,0.0,0.0,0.0,586.238,304.191,0.863452,556.957,304.053,0.832197
67,2,0.0,0.0,0.0,570.538,329.649,0.914817,590.263,331.573,0.832854,603.87,368.859,0.895878,605.846,400.256,0.882937,541.286,329.647,0.868638999999999,539.205,368.816,0.789677,552.994,390.367,0.180432999999999,586.25,402.178,0.808918999999999,590.208,456.946,0.871436999999999,594.109,509.828,0.933445,554.992,404.051,0.821865,558.907,460.824,0.8962300000000001,570.542,509.959,0.905088999999999,0.0,0.0,0.0,0.0,0.0,0.0,586.331,304.089,0.915721999999999,558.88,302.191,0.798751
68,2,0.0,0.0,0.0,570.541,331.575,0.9167500000000001,592.15,331.616,0.82559,603.91,370.759,0.8748,604.012,402.146,0.864736,541.277,331.587,0.870933,537.338,368.85,0.794747,553.011,392.347,0.211133,586.265,404.073,0.807106,590.22,456.963,0.870717,594.124,509.814,0.932411999999999,554.98,404.117,0.815557,558.901,460.854,0.902268,570.539,509.965,0.903473,0.0,0.0,0.0,0.0,0.0,0.0,586.3,304.086,0.953291,558.83,302.21,0.787136
69,2,0.0,0.0,0.0,568.68,331.574,0.898158999999999,590.181,331.546,0.844942,601.985,368.761,0.883361,605.948,398.168,0.8893800000000001,541.244,333.475,0.898861999999999,539.227,370.735,0.793543999999999,554.856,386.475,0.199165999999999,586.235,402.13,0.823233999999999,588.339,456.992,0.890369,592.184,509.824,0.9172800000000001,554.994,402.145,0.824345,558.933,460.81,0.874834,570.551,509.971,0.886824,0.0,0.0,0.0,0.0,0.0,0.0,584.273,302.179,0.786234,556.874,302.196,0.8700600000000001
70,2,0.0,0.0,0.0,572.685,327.685,0.8686600000000001,601.837,325.726,0.8684700000000001,611.772,366.786,0.954695,596.036,372.73,0.327847,554.826,329.626,0.874085999999999,541.328,368.828,0.871953,552.958,384.45,0.270611999999999,588.163,400.19,0.857282999999999,586.365,447.268,0.905490999999999,586.321,494.264,0.884679,556.996,400.175,0.846256,560.795,451.137,0.8399800000000001,568.679,507.869,0.861501,0.0,0.0,0.0,0.0,0.0,0.0,586.184,304.061,0.751381,558.851,304.114,0.921391
71,2,556.817,306.225,0.727681,584.246,321.858,0.882007,594.085,321.786,0.841461,596.075,355.12,0.208344,0.0,0.0,0.0,570.543,321.893,0.89043,562.782,359.004,0.779111999999999,543.145,366.792,0.819280999999999,590.248,396.272,0.794697,586.26,447.185,0.845376,586.224,498.094,0.747271999999999,572.598,398.126,0.851568999999999,572.508,447.254,0.870987,584.253,502.062,0.778818,0.0,0.0,0.0,556.899,304.157,0.749459,0.0,0.0,0.0,568.653,304.105,0.897331999999999
72,0,551.03,306.046,0.910536,576.485,323.811,0.821538999999999,586.311,325.683,0.806018999999999,586.266,355.204,0.259988999999999,541.226,362.89,0.25501,570.522,323.774,0.8848,566.671,364.854,0.820815,539.209,366.835,0.86494,586.321,398.142,0.780504,582.385,447.239,0.767655,576.52,502.043,0.761953,572.554,398.154,0.85743,570.521,447.284,0.832085,570.54,505.904,0.828522,554.886,292.478,0.0875469,554.969,302.169,0.904021,0.0,0.0,0.0,570.539,304.094,0.926789
73,0,531.418,304.187,0.873358,555.013,325.708,0.790793,552.949,323.779,0.706627,541.168,353.258,0.24503000000000003,517.738,353.178,0.249937,560.781,327.662,0.790774,554.962,368.73,0.894643,521.664,364.885,0.89863,551.028,398.259,0.700253,555.002,447.221,0.813449,572.593,494.214,0.931427,554.967,400.175,0.839244999999999,551.011,449.149,0.814295,554.965,507.932,0.875985,535.313,294.383,0.086948699999999,537.338,298.303,0.836661,0.0,0.0,0.0,552.907,300.266,0.83752
74,0,505.895,311.96,0.811182,525.597,331.588,0.845488999999999,515.769,331.567,0.766215,509.848,359.059,0.359946999999999,488.355,366.855,0.219774,539.247,331.544,0.887088,541.184,370.744,0.916616999999999,502.024,370.758,0.826229,519.63,402.094,0.767525999999999,498.166,455.009,0.799211999999999,484.419,509.904,0.870849,537.33,402.186,0.814361999999999,541.126,458.918,0.872251,554.952,509.867,0.906786,505.903,306.138,0.191312999999999,507.928,306.11,0.901783,0.0,0.0,0.0,523.571,304.236,0.866348
75,0,449.196,313.968,0.856683,470.667,331.609,0.8207700000000001,455.036,333.541,0.825063999999999,447.136,366.909,0.390783999999999,445.181,366.913,0.195925,486.359,329.665,0.775752999999999,494.284,366.845,0.883907999999999,460.94,368.887,0.981671,462.796,402.154,0.794581,462.798,458.973,0.750020999999999,474.619,511.808,0.637124,480.528,402.175,0.809592,472.622,460.85,0.827087999999999,478.469,517.698,0.8134600000000001,447.189,306.188,0.787092999999999,458.879,306.169,0.887956,0.0,0.0,0.0,474.569,306.037,0.856706
76,1,415.875,306.18,0.895891,441.262,331.611,0.819484,427.601,331.628,0.800199,425.584,368.79,0.284782,406.057,368.904,0.257278,453.052,331.556,0.797342999999999,457.007,370.835,0.853495,417.822,370.822,0.925288999999999,429.541,409.976,0.77839,433.463,466.805,0.637776999999999,458.892,509.859,0.661768,447.143,411.928,0.850568,431.566,470.692,0.727725,445.125,523.633,0.650542,413.966,304.055,0.498994999999999,421.693,304.122,0.831059,0.0,0.0,0.0,437.422,302.237,0.798684
77,1,382.427,315.867,0.814722,402.179,337.418,0.872128999999999,386.513,337.455,0.846387,384.47,370.854,0.267859,362.927,372.732,0.264057,417.862,337.388,0.841125,415.852,378.622,0.882328,378.647,380.55,0.774602999999999,396.208,415.838,0.780732,374.709,468.724,0.675169,374.684,521.61,0.420271,415.864,417.773,0.827633,415.923,472.641,0.793369,429.568,523.575,0.578521,378.588,306.112,0.375853,384.411,306.126,0.921963,0.0,0.0,0.0,400.227,304.168,0.928484
78,1,333.5,308.114,0.825079,360.983,331.587,0.813576,343.374,333.495,0.759896999999999,335.475,368.838,0.244626999999999,331.519,368.879,0.168902,376.662,331.559,0.800441,386.482,374.723,0.824341999999999,351.098,378.626,0.882732,349.198,419.771,0.683422,337.424,480.469,0.467246,327.688,539.262,0.0824144,368.825,423.689,0.770826,364.831,484.42,0.5627219999999991,353.136,541.259,0.109717,329.643,304.044,0.212616,335.526,304.182,0.929678999999999,0.0,0.0,0.0,353.148,302.12,0.870308
79,1,319.838,308.165,0.812388999999999,351.128,333.546,0.867722,335.495,333.552,0.788902999999999,335.457,374.682,0.26961,306.155,386.43,0.230351,366.758,333.494,0.855649,368.916,382.609,0.915635,321.81,388.369,0.847272999999999,337.51,421.716,0.631944,319.847,482.416,0.362751999999999,306.109,539.289,0.105915,357.081,427.585,0.740571,341.428,492.236,0.499440999999999,339.445,549.087,0.173091,319.823,302.215,0.121421,321.787,304.21,0.889416,0.0,0.0,0.0,337.562,302.202,0.880782
80,1,317.887,310.007,0.796150999999999,351.091,335.452,0.885664999999999,333.59,335.422,0.786553,335.42,376.633,0.229706,315.915,384.454,0.219858,366.789,335.456,0.873572,366.871,382.596,0.8956200000000001,321.718,386.497,0.857252999999999,335.424,429.463,0.670052,315.918,490.249,0.392024,306.104,543.167,0.10076,353.142,431.498,0.790636,341.404,496.151,0.516934999999999,341.399,552.972,0.141961,317.852,302.17,0.089189499999999,319.89,304.205,0.904967,0.0,0.0,0.0,337.477,302.235,0.9132579999999991
81,1,306.225,315.952,0.815859,339.418,335.457,0.86077,323.804,335.458,0.782837,323.792,368.893,0.148343,0.0,0.0,0.0,353.238,335.472,0.881184,362.905,382.581,0.875848,315.925,386.428,0.8905000000000001,333.576,425.654,0.621607999999999,317.841,478.568,0.276781,0.0,0.0,0.0,353.113,429.558,0.775428999999999,337.54,490.303,0.408225,343.351,547.088,0.0804365,306.204,304.187,0.096942,310.038,306.188,0.819413,0.0,0.0,0.0,333.54,304.097,0.855262
82,2,88.488,319.76,0.845088,310.088,337.431,0.860869,288.447,337.485,0.862947999999999,265.012,378.607,0.709344,235.592,390.358,0.764324999999999,337.42,337.413,0.8495600000000001,347.242,382.598,0.826915,306.201,388.411,0.87224,290.384,427.527,0.638156,274.828,478.497,0.251314,274.847,537.243,0.135628,321.894,429.569,0.733317,308.062,488.294,0.311089,298.292,539.257,0.133015,286.535,310.036,0.41014,290.489,308.128,0.8355800000000001,0.0,0.0,0.0,313.923,304.218,0.864632
83,2,41.426,321.773,0.872518999999999,257.22,335.599,0.970688999999999,225.832,341.359,0.8542200000000001,194.463,376.642,0.850939,155.304,394.279,0.837152,290.409,331.555,0.871165,315.899,366.901,0.882841999999999,288.57,384.445,0.905067,251.274,427.602,0.653615,229.697,462.854,0.25164000000000003,241.459,498.171,0.10533000000000001,290.555,427.534,0.710885,294.378,484.404,0.161441,290.45,537.299,0.050832499999999003,231.719,317.912,0.694295,243.435,315.904,0.827244,0.0,0.0,0.0,259.047,304.205,0.913343999999999
84,0,7.836,321.73,0.90878,243.517,337.427,0.934064,214.124,349.156,0.8386300000000001,184.656,382.486,0.842604999999999,149.385,413.902,0.940392999999999,274.751,327.706,0.865846,304.237,358.983,0.879323,288.51,382.589,0.944054,245.372,417.827,0.727416,225.851,458.941,0.414465,241.522,504.012,0.272017,284.607,413.937,0.750672,290.424,470.66,0.266328,290.482,521.599,0.099148,223.865,319.733,0.873456,233.643,313.929,0.798478999999999,214.089,317.863,0.158331,245.424,306.037,0.884736
85,0,64.954,308.135,0.745861999999999,268.883,335.543,0.890760999999999,237.523,339.445,0.821626,212.13,376.62,0.719688,202.302,382.582,0.352221,298.306,331.574,0.811554999999999,321.82,366.899,0.905982,304.239,386.52,0.836828999999999,255.159,419.761,0.691593999999999,247.352,474.587,0.0955314,0.0,0.0,0.0,292.373,417.772,0.688716,292.434,482.443,0.12347499999999902,0.0,0.0,0.0,259.05,306.072,0.820734,270.825,304.2,0.802184999999999,245.36,306.166,0.790441,272.905,302.239,0.458814
86,0,333.514,306.08,0.907953999999999,323.79,335.415,0.888061999999999,292.458,335.488,0.8834400000000001,280.679,376.655,0.840185,292.395,398.245,0.864726999999999,353.236,333.493,0.875487999999999,378.572,368.823,0.856227,353.132,382.466,0.875041,306.197,415.84,0.749172,298.32,468.748,0.429558999999999,292.4,533.38,0.250754,351.098,415.794,0.715617,349.237,472.643,0.24161000000000002,347.227,525.563,0.119423,323.731,302.15,0.878765999999999,337.401,302.165,0.911036,310.021,302.23,0.885809,345.288,304.106,0.349828
87,0,366.791,312.026,0.852542999999999,357.06,337.568,0.8543200000000001,329.625,339.427,0.834498,319.781,386.463,0.8918400000000001,351.254,415.764,0.930006999999999,386.415,337.556,0.865545,404.064,382.479,0.856862999999999,384.567,398.244,0.728592999999999,349.156,441.287,0.746684999999999,353.225,509.884,0.678095,370.789,586.283,0.617138,384.596,433.527,0.739255999999999,390.341,507.853,0.528865,380.548,580.396,0.22749000000000003,357.041,306.075,0.878837,368.863,306.069,0.925268,345.285,306.127,0.891092999999999,378.61,306.014,0.323036
88,1,400.191,319.778,0.923133,380.522,337.521,0.8948800000000001,349.232,337.539,0.892524,333.56,386.451,0.888815999999999,372.744,398.124,0.937612999999999,409.97,337.503,0.871678,423.684,382.476,0.708137999999999,429.48,394.276,0.554688,361.012,443.258,0.77863,366.857,509.935,0.761992,370.828,582.383,0.740864,400.144,439.369,0.771154999999999,406.019,504.011,0.718843,404.087,572.519,0.776782,396.28,310.048,0.865355,402.123,308.111,0.514154,370.85,306.139,0.874744,0.0,0.0,0.0
89,1,435.436,315.947,0.845506,439.377,339.407,0.859024999999999,406.012,337.578,0.845182999999999,386.408,382.612,0.878886,417.781,400.179,0.902165999999999,474.562,339.461,0.8462000000000001,488.348,386.489,0.805402,476.577,398.141,0.7321300000000001,415.942,441.327,0.784065999999999,413.843,507.832,0.712063999999999,400.119,570.644,0.5942700000000001,460.875,443.213,0.766371999999999,460.87,509.813,0.675524999999999,453.069,576.462,0.399713999999999,429.633,306.184,0.963023,445.169,306.156,0.913887999999999,423.633,306.093,0.605183,457.003,304.23,0.860092
90,1,449.119,319.888,0.913674,460.781,343.352,0.847148999999999,427.541,343.355,0.846688999999999,402.154,388.428,0.856127,429.578,409.966,0.910732,492.218,343.373,0.85462,509.918,390.377,0.854104,494.201,404.127,0.849007,433.542,447.181,0.752506,435.427,513.808,0.531145,415.9,560.826,0.161667,478.494,447.131,0.761339,476.57,521.636,0.555345,460.864,578.467,0.213689,445.213,312.031,0.874672999999999,458.902,312.015,0.824005,433.547,308.166,0.250507,474.627,308.08,0.877278
91,1,441.331,321.769,0.9081,458.949,345.276,0.848197,419.721,349.18,0.867794,406.016,396.205,0.856093999999999,429.458,415.771,0.962556,494.191,341.423,0.83423,515.748,396.191,0.809797,502.016,404.113,0.779474999999999,445.114,451.1,0.740427,455.032,521.585,0.519752,462.8,588.234,0.292328,488.347,445.277,0.723862999999999,507.856,515.771,0.620026,517.698,590.201,0.397366999999999,431.562,315.917,0.922449,447.125,313.93,0.89622,429.434,306.166,0.0800586,462.94,304.237,0.9102300000000001
92,1,455.044,321.734,0.9196700000000001,480.463,349.189,0.882070999999999,445.263,349.2,0.903111,433.48,392.321,0.702816999999999,441.285,413.915,0.859576,519.643,347.29,0.806794999999999,539.202,398.264,0.928211,507.866,413.878,0.864691,460.804,458.967,0.709434,462.831,539.245,0.320219,472.614,609.801,0.08279979999999901,507.9,460.852,0.730152999999999,511.888,545.14,0.417796,521.613,609.799,0.164871,447.28,315.868,0.823861,460.964,312.036,0.926218,0.0,0.0,0.0,480.534,306.055,0.897265
93,1,476.59,319.823,0.956672,509.956,347.259,0.843333999999999,480.538,341.435,0.824871999999999,474.572,384.576,0.705658,460.974,413.857,0.856260999999999,541.144,349.223,0.843241999999999,552.94,413.81,0.867896999999999,505.907,421.698,0.865838999999999,492.148,462.828,0.728194,484.374,545.133,0.502257,474.573,617.63,0.188084,525.578,466.803,0.745744,521.651,554.872,0.644114,515.731,621.539,0.279452,476.548,310.064,0.208536,478.598,308.124,0.886389,0.0,0.0,0.0,505.95,304.228,0.875744
94,1,478.601,319.848,0.955342999999999,519.618,351.075,0.837727999999999,490.32,345.304,0.839538999999999,476.541,384.549,0.75126,462.805,413.85,0.913540999999999,543.22,351.217,0.840135,556.812,411.852,0.877896,509.79,423.634,0.890054999999999,490.293,462.838,0.72728,478.599,543.176,0.518397,470.715,619.581,0.178051,525.634,470.66,0.730765,523.513,554.91,0.657266,513.79,621.589,0.245944,480.456,308.136,0.159057,486.368,310.049,0.835353999999999,0.0,0.0,0.0,509.94,306.187,0.878452999999999
95,1,472.647,321.837,0.904135999999999,502.036,351.099,0.862543,464.881,351.099,0.871946,445.192,398.136,0.876410999999999,415.79,425.595,0.855294999999999,535.351,351.076,0.831689,545.164,407.975,0.822634,503.99,421.728,0.826506,476.606,466.802,0.689935,472.641,552.948,0.366844,462.872,633.286,0.0882131,521.605,474.59,0.728766999999999,513.83,556.952,0.473516,509.859,631.32,0.123887,466.744,317.801,0.521463999999999,478.45,315.954,0.899691999999999,0.0,0.0,0.0,503.987,306.236,0.838015
96,1,431.566,321.89,0.941874999999999,447.271,349.207,0.881969,413.812,353.117,0.882128999999999,364.866,404.071,0.78032,321.794,431.553,1.0051,488.34,343.314,0.780507,511.882,396.255,0.8545800000000001,492.25,417.77,0.923597999999999,433.529,464.782,0.648432,443.244,541.25,0.120032,0.0,0.0,0.0,488.331,460.909,0.673377999999999,494.255,539.231,0.158411,0.0,0.0,0.0,427.597,319.724,0.914064,443.202,317.833,0.890567999999999,0.0,0.0,0.0,460.899,308.116,0.870077
97,0,433.485,319.794,0.910261,437.352,351.137,0.8655600000000001,398.208,353.247,0.875185999999999,359.024,408.024,0.876385,321.844,429.611,1.02787,478.465,343.323,0.839391,505.886,386.496,0.799684,492.277,415.763,0.912988999999999,429.593,460.849,0.717696999999999,435.406,533.388,0.260278,443.243,603.933,0.114650999999999,478.455,449.201,0.698584,492.217,523.616,0.381158999999999,505.916,603.924,0.222749,427.567,310.012,0.85879,443.236,308.067,0.903442,411.892,308.076,0.848503999999999,449.153,304.173,0.591518
98,0,482.475,317.828,0.871726,478.539,351.196,0.951905999999999,441.278,351.178,0.843239,417.811,398.18,0.876703999999999,425.6,417.815,0.865244,519.694,351.227,0.8593200000000001,539.195,402.145,0.859516,523.498,415.79,0.815759,454.986,462.832,0.713973,458.875,531.454,0.341504,449.177,601.957,0.10679000000000001,507.866,460.942,0.711144,523.508,523.612,0.332438,529.455,588.22,0.185114,476.569,306.156,0.953515,492.218,306.204,0.936711,460.926,306.181,0.934603,500.047,306.236,0.536659
99,0,576.52,311.993,0.846181,556.827,351.08,0.9142979999999991,521.656,349.15,0.831216,507.898,402.147,0.851393,545.17,445.194,0.866037,590.207,351.237,0.867792999999999,603.995,404.117,0.7957700000000001,592.174,413.943,0.6866,527.508,472.658,0.721827,529.455,556.846,0.621193,517.698,621.571,0.187062999999999,578.418,474.554,0.666088999999999,572.648,554.892,0.547621999999999,562.782,629.387,0.124103999999999,570.644,304.143,0.983796999999999,586.245,304.254,0.983228,547.133,300.28,0.841989,0.0,0.0,0.0
100,0,639.164,335.468,0.903528999999999,603.939,355.131,0.899520999999999,572.485,359.027,0.815608999999999,551.011,419.805,0.829266,598.03,453.08,0.861676,637.286,353.17,0.862892999999999,648.961,411.862,0.65724,662.657,419.757,0.719993,588.167,488.32,0.743626,613.685,570.554,0.493845,0.0,0.0,0.0,633.233,478.543,0.749593,635.269,562.782,0.388716,0.0,0.0,0.0,633.22,323.727,0.931481999999999,646.989,321.857,0.817662,603.911,313.937,0.870471,0.0,0.0,0.0
101,0,684.245,331.595,0.861225999999999,654.895,362.965,0.829036,617.67,362.921,0.824986999999999,603.876,429.615,0.908204,648.991,476.48,0.907215999999999,696.05,364.826,0.856277,713.652,429.505,0.705004,727.323,470.686,0.157228999999999,635.295,507.842,0.757436999999999,635.305,599.954,0.59138,621.592,680.286,0.105562999999999,690.082,505.944,0.703554999999999,709.703,594.104,0.539976,699.914,682.266,0.090251199999999,678.394,319.857,0.924165999999999,694.046,319.89,0.884689,650.917,308.08,0.934192999999999,0.0,0.0,0.0
102,1,742.901,323.831,0.898513,745.052,366.791,0.924468,697.998,366.757,0.865838,680.291,435.44,0.8115,672.492,498.159,0.797111,792.083,366.795,0.868835999999999,811.584,423.675,0.743703,809.586,447.145,0.82711,713.667,507.902,0.701166,717.519,603.964,0.529871,719.474,699.903,0.115114,774.333,507.921,0.655331,770.437,601.949,0.44474,754.751,697.94,0.126481999999999,729.317,317.84,0.933218999999999,748.891,317.802,0.862564,717.553,311.974,0.370162,772.386,308.113,0.894826
103,1,745.037,337.414,0.936075999999999,770.426,368.919,0.865642999999999,715.588,376.646,0.803843,705.751,458.936,0.752451,711.599,525.595,0.89346,821.377,368.753,0.877678,850.705,433.523,0.758074999999999,840.964,462.846,0.790655,745.006,537.323,0.642733999999999,760.588,645.036,0.249352,0.0,0.0,0.0,815.51,529.445,0.594994999999999,821.313,631.34,0.212465,0.0,0.0,0.0,737.154,323.781,0.849843999999999,758.651,323.725,0.9420200000000001,721.483,315.951,0.0776881,784.145,310.089,0.824329
104,1,774.384,337.465,0.966344,807.649,372.718,0.879566,756.656,372.73,0.817619,727.373,454.987,0.810866,711.565,523.492,0.867923999999999,862.533,372.774,0.777274999999999,888.011,447.216,0.847317,862.511,486.341,0.791837,772.429,531.438,0.650592,764.596,633.303,0.172085,0.0,0.0,0.0,839.007,531.404,0.626803999999999,837.044,629.371,0.199610999999999,0.0,0.0,0.0,764.524,323.79,0.833853,786.083,323.759,0.876566,0.0,0.0,0.0,817.405,313.956,0.827322999999999
105,1,807.672,345.323,0.854827,848.836,378.611,0.820193,793.922,378.588,0.83486,772.422,458.878,0.782656999999999,758.638,525.483,0.858655,899.778,378.631,0.787122,921.337,460.956,0.837306,872.317,494.135,0.889981999999999,799.817,541.228,0.576799,790.042,635.271,0.055011899999999,0.0,0.0,0.0,870.377,547.078,0.610931,854.72,648.924,0.0772305,0.0,0.0,0.0,801.743,335.46,0.68474,819.382,333.577,0.828054,0.0,0.0,0.0,848.827,321.726,0.824345999999999
106,1,811.559,343.377,0.827117999999999,852.742,378.586,0.853148999999999,797.891,372.777,0.816466999999999,774.303,449.185,0.808156,758.581,521.611,0.829774999999999,903.724,380.608,0.775044,931.046,462.945,0.843511999999999,874.287,496.199,0.839283,795.91,541.209,0.583940999999999,770.437,639.197,0.086270199999999,0.0,0.0,0.0,870.401,552.923,0.583604,858.624,650.898,0.0715266,0.0,0.0,0.0,805.751,333.477,0.876706,823.318,333.584,0.902698,0.0,0.0,0.0,856.661,321.803,0.889771
107,1,807.724,339.503,0.878988,852.696,380.514,0.863142,797.835,374.708,0.812591,772.356,460.834,0.778285999999999,748.897,537.284,0.596276,903.654,382.486,0.802265,919.408,468.709,0.778246,872.275,492.323,0.884119,793.997,541.243,0.580071,764.589,641.146,0.0509115,0.0,0.0,0.0,870.319,552.98,0.592074,854.694,647.032,0.0701637,0.0,0.0,0.0,805.597,329.629,0.760257,821.336,331.575,0.872587,0.0,0.0,0.0,854.599,321.739,0.918779
108,1,807.699,339.45,0.888695999999999,852.622,376.636,0.8264600000000001,797.866,372.718,0.826492,772.377,455.027,0.754454,750.83,523.651,0.7572989999999991,901.649,380.525,0.795153999999999,919.383,462.844,0.813947,870.32,492.185,0.901760999999999,792.081,539.205,0.581724999999999,768.479,637.224,0.0685684,0.0,0.0,0.0,868.367,545.127,0.587529,842.912,648.99,0.085432399999999,0.0,0.0,0.0,805.59,327.687,0.691244,821.278,331.555,0.87109,0.0,0.0,0.0,852.775,319.889,0.974595
109,1,823.297,337.541,0.902979,852.685,378.615,0.847268999999999,799.784,372.741,0.799051,774.318,453.063,0.784643,752.802,521.622,0.776822,903.627,382.459,0.801948,921.299,460.952,0.813581,874.282,492.207,0.853675,793.912,531.442,0.605009,768.496,633.306,0.0843901,0.0,0.0,0.0,868.401,539.311,0.620379,848.784,639.182,0.10796599999999901,0.0,0.0,0.0,811.599,323.812,0.857966,836.995,325.688,0.884173,0.0,0.0,0.0,866.388,317.881,0.867297
110,2,836.974,337.557,0.917285999999999,854.681,380.497,0.880560999999999,801.774,370.827,0.798311999999999,774.312,453.062,0.795420999999999,752.841,523.575,0.845588999999999,911.503,382.552,0.797647,929.15,462.922,0.866101999999999,884.121,492.229,0.903521999999999,801.749,539.265,0.598887,0.0,0.0,0.0,0.0,0.0,0.0,872.291,545.116,0.578421,864.456,646.996,0.058411199999999004,0.0,0.0,0.0,823.362,325.69,0.923217,848.761,325.735,0.863104,811.6,317.791,0.081130899999999,872.398,319.792,0.905225
111,2,838.96,339.465,0.917858,856.687,378.583,0.838395999999999,805.593,370.764,0.833202999999999,774.396,451.079,0.794794,756.712,521.593,0.821396,915.4,382.506,0.823017,933.042,462.89,0.890218,889.913,492.272,0.875954,803.713,535.355,0.619433999999999,0.0,0.0,0.0,0.0,0.0,0.0,872.364,541.27,0.5999,0.0,0.0,0.0,0.0,0.0,0.0,827.225,327.659,0.865892,852.71,329.603,0.92012,817.414,319.772,0.122779,880.132,321.751,0.847221999999999
112,2,836.997,339.403,0.873645999999999,858.568,380.5,0.836579,805.628,370.813,0.8241400000000001,776.231,451.106,0.796451999999999,756.748,521.628,0.835814,915.402,382.573,0.819469,931.153,462.887,0.897987,888.008,492.285,0.8739,797.905,537.275,0.585473999999999,762.634,637.213,0.112306999999999,0.0,0.0,0.0,870.32,543.206,0.584052,850.77,648.964,0.0859233,0.0,0.0,0.0,825.254,325.709,0.844665,850.715,327.701,0.849343,0.0,0.0,0.0,880.17,321.742,0.847132999999999
113,2,833.095,337.463,0.853785999999999,856.666,378.603,0.849351,803.77,370.803,0.826654,774.396,451.119,0.798851,756.727,523.509,0.840152,915.348,382.521,0.81898,931.156,462.86,0.902833999999999,886.01,492.133,0.8893200000000001,797.854,537.294,0.577463,760.688,633.247,0.085889,0.0,0.0,0.0,870.395,543.199,0.566052,856.641,647.016,0.061241199999999,0.0,0.0,0.0,823.319,321.892,0.899172,844.852,325.694,0.838664,0.0,0.0,0.0,876.231,319.909,0.870922
114,2,839.041,349.234,0.898052,854.721,378.636,0.878853,803.716,370.776,0.826990999999999,774.348,449.192,0.792369,756.689,521.554,0.796265,913.408,382.544,0.800014,931.068,462.838,0.8904200000000001,884.055,490.279,0.8684900000000001,797.877,533.374,0.562547999999999,764.559,631.356,0.0766657,0.0,0.0,0.0,872.319,541.22,0.5744400000000001,860.554,641.111,0.0751575,0.0,0.0,0.0,827.277,335.474,0.880253,852.805,335.532,0.933516999999999,821.26,321.807,0.237835,880.141,323.727,0.808284999999999
115,2,838.994,349.188,0.849537,854.684,380.506,0.882662,803.673,370.797,0.811499,774.323,449.155,0.811835,756.671,523.49,0.815341,913.384,382.585,0.796913,931.109,462.779,0.8773900000000001,885.986,486.361,0.836484999999999,799.832,535.365,0.551894,760.619,631.321,0.0689414,0.0,0.0,0.0,872.3,543.167,0.570774,0.0,0.0,0.0,0.0,0.0,0.0,827.271,335.423,0.819951,852.716,335.546,0.8642900000000001,819.445,319.934,0.239478,880.117,321.908,0.817274
116,2,839.015,351.112,0.864564,854.769,380.529,0.868390999999999,803.688,372.716,0.796458999999999,774.302,453.075,0.775006,756.697,521.601,0.802018999999999,915.327,382.555,0.803350999999999,932.99,462.776,0.892721999999999,886.097,480.545,0.836467,803.717,537.261,0.564012,0.0,0.0,0.0,0.0,0.0,0.0,878.189,541.273,0.562098,0.0,0.0,0.0,0.0,0.0,0.0,829.187,335.589,0.820206,852.74,337.427,0.875705,819.359,321.8,0.131843,880.133,323.782,0.770324
