,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
174,2,574.59,339.501,0.675449,613.659,368.793,0.842587,594.125,366.825,0.786258,588.331,411.91,0.304233,568.57,413.916,0.357433,631.299,370.736,0.868047,631.318,427.59,0.884301999999999,576.482,417.803,0.824309,584.332,462.929,0.7421700000000001,574.519,531.455,0.536069,572.553,592.154,0.219883,603.987,472.655,0.809755999999999,586.364,537.287,0.823280999999999,588.207,598.025,0.355475,0.0,0.0,0.0,582.326,337.386,0.744953,0.0,0.0,0.0,599.965,335.535,0.835934
175,2,574.598,339.461,0.740142,613.734,368.817,0.832835999999999,598.054,368.742,0.778277,594.102,417.828,0.235936999999999,570.551,415.767,0.277686999999999,631.277,368.848,0.867084,631.334,427.519,0.868966999999999,574.515,415.866,0.889741,586.269,466.784,0.739142,578.451,539.196,0.590947,572.537,596.087,0.172913999999999,603.996,476.489,0.814125,588.154,541.154,0.803427999999999,586.256,601.933,0.245914,0.0,0.0,0.0,580.397,335.508,0.784162999999999,0.0,0.0,0.0,598.064,333.562,0.814387
176,2,578.438,339.427,0.586047,613.727,368.887,0.842,592.188,368.782,0.8186500000000001,588.183,413.913,0.263038999999999,562.756,415.781,0.228856999999999,633.276,370.743,0.874850999999999,631.339,427.564,0.873269,576.45,417.769,0.846410999999999,582.337,468.702,0.679538,574.509,539.28,0.366591,554.936,594.081,0.0714301,603.96,476.564,0.824036999999999,586.344,545.178,0.736059,578.445,605.909,0.183917,0.0,0.0,0.0,582.378,335.542,0.654498,0.0,0.0,0.0,599.938,335.443,0.764386
177,2,582.322,341.376,0.675577,615.606,370.783,0.828840999999999,592.206,370.751,0.783964999999999,588.206,417.784,0.268296,564.734,415.859,0.225478999999999,633.283,370.743,0.867413,633.228,427.587,0.889335,576.525,419.756,0.791774,586.221,472.667,0.705337,574.499,543.163,0.469014,554.95,603.928,0.0606438,603.998,478.472,0.820151,586.222,551.023,0.6877489999999991,572.621,617.632,0.122683,582.379,335.432,0.078324499999999,586.205,335.579,0.789828,0.0,0.0,0.0,602.007,335.466,0.815844
178,2,584.357,343.352,0.710167,615.648,368.836,0.863653,594.113,366.904,0.833764,588.219,413.876,0.277399,564.752,413.906,0.222266,633.335,368.918,0.882006,631.373,427.621,0.882747,578.415,417.808,0.81405,584.34,468.714,0.690044,572.559,541.215,0.437272,552.96,601.922,0.068294899999999,604.007,476.563,0.824341,586.275,549.083,0.707896,574.531,615.654,0.146097,586.198,337.367,0.071430899999999,586.307,337.419,0.796261999999999,0.0,0.0,0.0,603.88,335.448,0.807801999999999
179,2,584.282,341.38,0.744027999999999,615.652,368.885,0.852171999999999,594.148,368.779,0.814022999999999,586.271,415.793,0.266364,556.953,423.662,0.125918,633.316,370.753,0.867705,631.368,429.463,0.872726999999999,584.317,417.862,0.778853,586.229,470.728,0.711361,572.602,541.288,0.482873999999999,554.937,603.878,0.071785099999999,603.981,476.636,0.828413,586.277,551.011,0.720546999999999,572.621,617.608,0.144481,586.128,335.605,0.056918199999999,586.263,335.552,0.84243,0.0,0.0,0.0,603.852,335.423,0.856012999999999
180,2,576.521,339.416,0.701222999999999,613.724,368.916,0.848279,590.244,368.835,0.854961,586.334,415.822,0.314393,568.612,415.802,0.261474,633.312,370.777,0.874189,631.361,429.476,0.893023,574.556,417.772,0.87663,584.325,470.719,0.73419,576.476,541.183,0.520029,564.712,598.026,0.10143,603.995,476.627,0.841870999999999,586.368,545.119,0.786457,582.342,605.919,0.206542,0.0,0.0,0.0,582.383,335.524,0.751815,0.0,0.0,0.0,598.056,335.458,0.790207999999999
181,2,576.526,339.461,0.594749,613.684,368.897,0.845152,590.266,368.804,0.848252999999999,586.321,413.907,0.332443999999999,566.642,415.769,0.314955,633.236,370.756,0.872114,633.195,429.427,0.901277,574.566,417.793,0.838206,582.386,466.814,0.718571,574.501,539.319,0.532405,558.884,598.03,0.110788,603.962,476.51,0.838133999999999,586.226,543.201,0.808318,576.509,605.902,0.228110999999999,0.0,0.0,0.0,582.348,335.566,0.664138,0.0,0.0,0.0,598.017,335.464,0.778142999999999
182,2,576.485,345.272,0.800462999999999,615.597,368.877,0.822720999999999,599.971,368.792,0.777775999999999,590.194,419.735,0.370465999999999,566.637,413.926,0.372563,629.397,368.918,0.841036,627.394,427.591,0.8463200000000001,572.532,417.808,0.8494900000000001,586.19,470.713,0.708548,572.568,539.31,0.526508,558.848,598.047,0.0917022,603.863,476.561,0.816448,586.201,543.187,0.734835999999999,576.509,605.876,0.19714399999999901,0.0,0.0,0.0,582.388,337.419,0.889088999999999,0.0,0.0,0.0,601.868,335.543,0.891921
183,2,572.561,339.502,0.723078999999999,605.923,368.855,0.861945,590.164,368.818,0.841003,586.223,415.777,0.454962,558.894,413.946,0.512070999999999,623.504,368.911,0.829280999999999,619.656,427.528,0.8724400000000001,570.615,417.793,0.831052,580.397,466.803,0.695784,562.77,533.371,0.410904,556.888,590.17,0.112977,601.994,476.482,0.802852999999999,586.241,539.259,0.801948999999999,588.213,599.961,0.304487,0.0,0.0,0.0,574.581,335.54,0.7238,0.0,0.0,0.0,592.169,335.465,0.755792999999999
184,2,560.849,337.465,0.841027,599.949,368.763,0.874012,580.434,366.835,0.825108,574.539,413.876,0.258764999999999,554.857,413.892,0.310407999999999,617.534,368.883,0.883941,615.696,427.589,0.887419,560.857,415.9,0.886471,572.527,472.636,0.732111,560.807,539.24,0.538142999999999,547.098,599.974,0.091112699999999,590.178,476.62,0.806886,576.528,543.168,0.647834999999999,572.591,605.857,0.165898,0.0,0.0,0.0,568.623,333.486,0.81871,0.0,0.0,0.0,586.262,331.596,0.827743
185,2,556.965,337.389,0.712797,590.219,366.94,0.843186999999999,572.624,366.858,0.812358999999999,570.631,413.849,0.321532999999999,541.185,413.892,0.338032,607.848,368.764,0.854480999999999,607.812,425.656,0.847553999999999,554.855,415.91,0.858707999999999,570.524,472.631,0.684249,554.956,541.16,0.404485,541.175,601.935,0.0587915,588.239,476.624,0.7826500000000001,572.547,549.041,0.542275,564.714,613.696,0.124372,556.926,329.616,0.056365,562.748,331.557,0.629942,0.0,0.0,0.0,582.378,329.601,0.663752999999999
186,2,552.995,329.598,0.877335,588.156,362.952,0.843183,570.568,360.969,0.782948,568.607,408.019,0.288355,535.345,411.942,0.367124,603.943,364.896,0.851032999999999,604.007,417.832,0.876131,552.941,415.765,0.892757999999999,568.639,468.73,0.707608999999999,560.8,541.202,0.465736999999999,547.107,603.924,0.0734206,588.345,474.629,0.788127999999999,584.279,549.03,0.692897,574.557,613.725,0.159337999999999,552.907,319.919,0.278887,556.842,321.73,0.991302999999999,0.0,0.0,0.0,578.42,319.887,0.860587999999999
187,2,549.051,325.742,0.867514,586.176,360.959,0.842333999999999,564.724,357.062,0.793334,560.812,408.003,0.35085000000000005,535.361,413.935,0.39634199999999903,602.043,364.848,0.869112,603.86,419.743,0.9017000000000001,550.993,415.824,0.889107,562.792,462.94,0.745643,560.82,529.481,0.589135,566.705,590.22,0.212056,588.24,468.738,0.795038999999999,586.202,531.426,0.783082,592.144,592.176,0.409653999999999,549.052,319.847,0.174046999999999,554.927,319.902,0.987428,0.0,0.0,0.0,574.539,319.87,0.903084999999999
188,2,551.011,331.565,0.779176,584.306,361.008,0.828185,560.816,358.989,0.788165999999999,556.939,409.978,0.428886,535.303,413.8,0.430442,603.823,364.89,0.873614999999999,603.883,419.798,0.881347999999999,549.036,415.854,0.857394999999999,558.842,470.669,0.706388999999999,550.99,539.267,0.482052999999999,543.169,599.976,0.121929,586.342,476.521,0.790760999999999,580.406,545.167,0.617147,580.409,603.968,0.18447000000000002,552.903,319.875,0.127461,554.923,321.834,0.877815999999999,0.0,0.0,0.0,572.568,321.862,0.775905
189,2,551.023,325.738,0.851013999999999,584.312,362.883,0.834515,560.807,359.002,0.80093,556.97,411.916,0.409269,535.335,413.871,0.44195,603.832,364.883,0.869162,603.887,421.685,0.868791,547.077,415.882,0.866872,560.833,472.665,0.685028,552.935,543.181,0.450250999999999,541.267,603.923,0.09789,588.172,476.575,0.79305,578.428,552.984,0.626693,574.521,613.693,0.14839000000000002,549.055,319.826,0.394536999999999,556.805,319.923,0.963492999999999,0.0,0.0,0.0,576.484,321.736,0.83384
190,2,550.984,333.466,0.796551,584.344,362.929,0.8433400000000001,560.836,359.041,0.785681,556.878,411.883,0.487818,535.304,413.79,0.497297,603.888,366.766,0.882050999999999,603.936,421.708,0.867931,552.943,415.915,0.8123049999999991,558.866,472.618,0.7173619999999991,549.07,541.209,0.465991999999999,541.241,601.963,0.093461499999999,588.16,476.533,0.809588,580.424,552.939,0.6331500000000001,574.535,611.758,0.128707,551.048,319.898,0.0883239,554.912,321.859,0.898716,0.0,0.0,0.0,572.534,321.883,0.820635999999999
191,2,545.153,329.642,0.77129,584.32,362.92,0.835715,560.786,360.962,0.788484,556.879,413.928,0.5676100000000001,529.441,413.923,0.556725,603.858,364.922,0.868633999999999,603.973,423.668,0.874377,549.08,415.893,0.783961,560.831,474.562,0.706182,550.981,551.029,0.498473,539.24,619.599,0.0592283,588.253,476.596,0.802914,582.348,556.924,0.710069,568.626,631.316,0.088485399999999,0.0,0.0,0.0,551.047,321.793,0.828576,0.0,0.0,0.0,566.69,321.826,0.786860999999999
192,2,551.006,335.488,0.863595,584.328,362.94,0.841147,558.907,359.002,0.780988,556.966,415.807,0.440251,535.31,415.928,0.414784999999999,603.906,366.792,0.882913,603.924,427.539,0.902073,547.086,417.851,0.732553,558.821,476.487,0.734402999999999,543.191,551.035,0.539709,535.329,619.603,0.067379,588.312,478.53,0.805516999999999,580.406,556.957,0.701152,568.609,633.256,0.117853,543.231,323.794,0.062162499999999,554.883,325.688,0.885865999999999,0.0,0.0,0.0,572.497,321.817,0.863615999999999
193,2,550.968,335.556,0.849614,584.348,364.848,0.840731999999999,560.814,360.947,0.763166,558.863,411.899,0.23341,537.269,415.807,0.238571999999999,603.909,366.846,0.882608,603.875,427.56,0.907303,549.024,417.779,0.820623,556.963,474.551,0.709472,543.183,547.116,0.521327,537.256,615.645,0.108359,588.253,478.477,0.771921,582.351,556.835,0.656065999999999,572.557,625.476,0.143951,547.061,323.814,0.059645,554.878,327.669,0.848673999999999,0.0,0.0,0.0,572.497,323.816,0.825741
194,2,545.13,333.561,0.840295999999999,584.267,366.76,0.860536,556.924,364.843,0.847121,554.955,409.979,0.266168,539.181,415.806,0.2646,603.971,366.904,0.878195,605.852,427.538,0.881706999999999,552.916,417.873,0.827133,556.814,478.457,0.76685,541.249,554.939,0.58216,529.482,625.481,0.0841171,588.276,482.443,0.767814,578.453,562.762,0.631444999999999,568.642,635.313,0.0994254,545.101,321.841,0.0980939,552.958,321.909,0.859781999999999,0.0,0.0,0.0,570.663,321.87,0.845974
195,2,541.231,337.474,0.921578,576.455,366.747,0.853455,551.025,364.84,0.837451,541.21,406.043,0.608155999999999,525.519,419.777,0.623946,603.947,366.801,0.880467,613.74,423.686,0.866259,560.827,423.704,0.774463,555.01,472.617,0.757138,539.218,541.169,0.551083,525.591,601.976,0.150255,594.113,476.542,0.789949,586.344,552.965,0.778615,576.517,615.678,0.184508999999999,541.233,333.547,0.0990741,547.12,333.519,0.824575,0.0,0.0,0.0,570.581,329.65,0.840403
196,2,535.369,337.508,0.887413999999999,556.866,368.733,0.946040999999999,525.494,368.783,0.953499,511.891,415.839,0.777693,519.666,427.561,0.672663,588.266,366.878,0.886566,601.891,417.847,0.894369,556.951,417.856,0.804616,541.178,468.7,0.710013999999999,541.181,539.213,0.478525,535.325,600.007,0.142175,584.297,468.748,0.73426,582.385,541.27,0.563168,576.467,603.905,0.165778999999999,529.441,333.541,0.774411,541.152,333.562,0.935901,0.0,0.0,0.0,558.864,331.623,0.822315999999999
197,2,511.842,337.54,0.877292,535.358,368.764,0.903544,496.142,368.78,0.930079,484.371,427.53,0.819141999999999,505.905,429.459,0.779911999999999,570.632,368.769,0.895898,582.385,423.632,0.834822,552.968,419.794,0.806951,509.855,464.861,0.719341999999999,492.187,507.967,0.360344,492.214,572.544,0.103857999999999,556.909,468.709,0.658660999999999,552.963,529.471,0.156212,543.198,578.453,0.055133999999999,507.993,333.574,0.879226,521.641,333.531,0.849167,0.0,0.0,0.0,541.139,327.694,0.80025
198,2,507.866,335.589,0.970509,515.783,368.877,0.872753999999999,478.477,374.701,0.884231,451.079,425.65,0.824614,417.795,468.741,0.872456999999999,554.973,366.902,0.897959,572.623,415.789,0.859927,554.884,417.868,0.835731,507.953,472.619,0.733274,496.192,545.159,0.284908999999999,494.198,615.677,0.0547113,556.84,466.748,0.682518,549.038,543.181,0.277318,0.0,0.0,0.0,498.097,329.603,0.870281,511.843,327.709,0.859136999999999,492.164,329.653,0.539234,527.473,329.595,0.795895999999999
199,0,509.907,335.57,0.927781,525.637,366.915,0.932182,492.161,366.941,0.898137,470.691,404.088,0.531439,451.133,411.931,0.48488299999999906,566.647,366.869,0.838831,584.332,415.903,0.892485,552.993,413.801,0.832039,509.825,464.873,0.638286999999999,511.852,537.29,0.205355999999999,509.845,599.993,0.0601673,558.844,464.868,0.680006999999999,562.768,537.297,0.351730999999999,556.866,599.976,0.0985243,505.976,327.705,0.861084,519.69,329.594,0.826334,496.197,323.735,0.109495,539.215,325.705,0.850094999999999
200,0,527.572,329.605,0.823523,568.593,364.877,0.858138,539.203,362.954,0.845008,500.103,390.371,0.793798,490.248,429.494,0.818261999999999,596.084,364.924,0.823276999999999,601.886,425.605,0.901103999999999,552.959,415.912,0.762166,541.288,476.58,0.747674,539.261,556.874,0.550434,535.332,625.468,0.092783999999999,584.329,478.575,0.802558,578.482,562.751,0.662891999999999,572.583,635.287,0.0938358,525.682,321.791,0.220153,537.252,321.792,0.8715200000000001,0.0,0.0,0.0,556.856,321.722,0.842718
201,0,531.411,325.686,0.817151,568.622,357.065,0.793663999999999,554.895,355.098,0.752205,545.154,402.136,0.156074,529.444,398.188,0.167223999999999,578.466,360.972,0.79739,568.672,417.866,0.875265,533.404,402.164,0.774214,554.96,470.685,0.722422,547.118,543.179,0.626653,543.195,613.709,0.153019,572.558,474.588,0.811299,578.442,552.98,0.73885,580.421,619.567,0.183233999999999,529.466,319.897,0.0696499,537.318,319.812,0.863451,0.0,0.0,0.0,555.004,319.728,0.82584
202,0,509.9,323.737,0.5502600000000001,549.056,355.166,0.820168,568.572,353.196,0.792369,556.881,411.921,0.127156,0.0,0.0,0.0,531.451,360.939,0.792746,523.475,413.881,0.881327,494.272,396.258,0.844162,564.731,462.852,0.761929,543.215,527.499,0.799237,552.998,588.285,0.369888999999999,537.248,464.793,0.745894,509.927,535.376,0.885963,529.486,594.141,0.518802,509.822,319.785,0.054542099999999004,511.916,319.832,0.543813,0.0,0.0,0.0,525.604,321.742,0.742169
203,1,0.0,0.0,0.0,509.78,357.033,0.949496,535.358,353.231,0.887761999999999,527.527,400.158,0.0968792,0.0,0.0,0.0,484.394,360.947,0.776424,474.611,411.854,0.861293,460.856,386.485,0.527533,527.54,458.925,0.775057999999999,525.511,529.441,0.859364999999999,529.486,598.042,0.575592,492.17,458.923,0.779872,478.593,535.324,0.846475,476.535,603.865,0.587392,0.0,0.0,0.0,480.493,319.927,0.053842799999999004,515.781,319.793,0.572543,486.364,321.793,0.721546
204,1,433.436,321.771,0.093996299999999,464.793,351.095,0.917068999999999,492.218,349.256,0.891714,505.942,386.492,0.796381999999999,478.537,394.285,0.0909762,443.272,351.135,0.885883,429.545,398.239,0.907318,409.946,384.437,0.344022,482.488,443.247,0.79051,468.765,505.98,0.789893,474.574,564.756,0.505467,449.135,445.182,0.773737999999999,451.081,509.858,0.745366,464.838,570.624,0.467,0.0,0.0,0.0,433.488,319.762,0.128854,476.57,311.983,0.397916,443.279,317.882,0.771123999999999
205,1,400.177,321.764,0.430081,433.543,351.085,0.888864999999999,451.112,349.239,0.805522,451.104,398.133,0.249883,427.545,398.202,0.0589115,417.81,351.203,0.878085999999999,409.922,398.143,0.930203999999999,376.615,382.596,0.728281,447.288,441.274,0.776593,431.521,507.863,0.863217999999999,429.483,568.595,0.449013999999999,421.736,443.223,0.72899,413.832,507.892,0.838187999999999,415.863,564.737,0.486641,0.0,0.0,0.0,402.078,317.851,0.455073,439.313,313.926,0.100832999999999,413.837,317.91,0.806952999999999
206,1,378.628,329.66,0.274794,406.056,347.289,0.823523999999999,419.732,345.305,0.761103,413.841,384.549,0.108751,0.0,0.0,0.0,394.239,349.17,0.809462999999999,384.537,392.298,0.855717,353.198,384.484,0.666265,415.825,433.52,0.766322,406.047,494.243,0.715241999999999,408.023,554.935,0.441355999999999,394.296,433.459,0.725938,368.875,492.25,0.726372999999999,364.849,552.937,0.348993,0.0,0.0,0.0,380.495,321.803,0.367060999999999,411.854,313.975,0.0903691,384.565,319.808,0.825705999999999
207,1,343.331,319.825,0.744078999999999,376.632,341.433,0.699629,370.757,339.499,0.641878,355.077,370.846,0.199665999999999,337.511,374.656,0.32965,380.533,343.388,0.815207999999999,372.709,392.283,0.807462,341.363,382.536,0.808696,366.802,431.47,0.591745,355.109,490.301,0.322648,349.232,527.572,0.052877999999999,370.754,433.456,0.73341,357.055,494.211,0.527613,349.22,554.942,0.12906,0.0,0.0,0.0,349.152,312.005,0.725144999999999,0.0,0.0,0.0,360.945,315.868,0.787265999999999
208,1,335.419,319.901,0.731055999999999,364.929,339.466,0.796597999999999,353.194,337.561,0.819573999999999,345.29,374.684,0.442544999999999,317.886,370.794,0.542559,370.849,339.492,0.840429,364.928,386.44,0.860591999999999,327.69,382.451,0.795594999999999,349.244,425.593,0.661957999999999,335.495,480.477,0.433973,323.767,537.279,0.101339,364.875,429.494,0.768147999999999,353.202,488.341,0.555097,351.183,543.226,0.172013,0.0,0.0,0.0,335.564,315.907,0.733242,0.0,0.0,0.0,351.126,315.914,0.796315
209,1,327.673,319.767,0.692701,357.042,341.38,0.782067,347.267,339.478,0.766385,337.487,372.719,0.302184,319.798,372.739,0.274022999999999,368.807,341.406,0.851955999999999,368.799,384.521,0.883031999999999,333.518,382.489,0.750296,343.355,421.734,0.619161,333.539,478.52,0.464866,321.811,531.441,0.148901,362.947,427.589,0.759863,353.112,482.458,0.593345,351.154,539.274,0.227771,0.0,0.0,0.0,333.494,310.087,0.690728,0.0,0.0,0.0,349.191,313.92,0.7628
210,2,325.715,319.747,0.775154,357.034,341.365,0.792257,347.22,339.488,0.761533999999999,337.497,378.608,0.280928,319.804,378.604,0.259905999999999,368.857,341.369,0.8479500000000001,368.913,384.551,0.873259,335.561,382.537,0.726424,343.331,425.647,0.677346,335.552,478.572,0.435440999999999,323.764,531.427,0.0838641,364.883,429.482,0.8416,357.085,480.523,0.693956,353.108,539.24,0.165649,0.0,0.0,0.0,331.593,310.038,0.751965,0.0,0.0,0.0,349.188,313.923,0.770745
211,2,333.518,319.804,0.602641,357.049,341.411,0.812851,343.314,341.391,0.777845,335.486,376.671,0.31803000000000003,319.867,382.509,0.229426,370.795,341.414,0.825213,370.855,384.573,0.827058,337.536,384.506,0.7553200000000001,341.399,425.616,0.665805,335.519,478.54,0.372388999999999,321.834,535.289,0.0647922,364.917,429.492,0.825749,357.035,482.428,0.624441,351.172,541.182,0.133121,0.0,0.0,0.0,335.533,312.033,0.604576,0.0,0.0,0.0,351.204,313.976,0.726132
212,2,331.6,317.873,0.695665,355.165,341.366,0.81249,343.324,339.477,0.774401,335.471,374.697,0.298952999999999,319.88,378.621,0.227709,370.746,341.382,0.834046,370.764,384.601,0.847617,335.581,382.608,0.824931,339.446,425.653,0.680206,331.579,478.59,0.366348,319.847,535.333,0.0856706,364.916,429.508,0.819033999999999,355.098,486.347,0.591702,349.213,541.282,0.146316,333.533,306.253,0.075041,335.469,308.125,0.732947999999999,0.0,0.0,0.0,351.173,310.053,0.776952
213,2,335.486,319.766,0.812705999999999,360.992,339.484,0.793712,349.211,337.545,0.777258,337.513,372.735,0.285561,323.793,372.734,0.277727,372.77,341.4,0.816153,370.829,388.427,0.812643999999999,337.421,382.475,0.812767,341.39,425.597,0.665991,331.596,478.557,0.386252,319.878,535.316,0.0786249,364.936,429.501,0.814662999999999,355.115,484.4,0.620669,349.198,541.225,0.137948,335.556,308.087,0.151197,337.44,311.972,0.785723,0.0,0.0,0.0,353.128,311.965,0.788783
214,2,335.491,319.826,0.771903999999999,360.941,341.381,0.807925,347.23,339.492,0.770218,335.524,378.622,0.331978999999999,325.709,382.491,0.163691,374.673,341.385,0.822772,372.771,388.402,0.794747,337.445,384.443,0.814821,341.376,427.575,0.710935,333.547,480.529,0.430982,321.795,539.222,0.0781848,366.77,429.559,0.844402,357.04,488.282,0.598613,349.244,541.283,0.115513999999999,335.583,308.162,0.097554,337.426,313.95,0.738972,0.0,0.0,0.0,353.082,312.003,0.775683
215,2,333.573,319.772,0.763768,357.082,341.357,0.830073,341.368,339.457,0.821261999999999,335.441,372.793,0.530753,315.928,380.577,0.405667,374.664,339.506,0.818072999999999,372.71,386.444,0.802033,335.492,384.478,0.775579,339.435,423.647,0.732035,335.544,476.567,0.473095999999999,331.582,525.573,0.0932403,364.932,427.584,0.831608,364.831,478.47,0.726995,359.042,531.421,0.156477,335.492,308.144,0.0891865,335.57,311.989,0.745552,0.0,0.0,0.0,351.246,312.021,0.778596
216,2,325.736,315.877,0.729734999999999,357.072,341.385,0.809238,341.409,339.507,0.785003999999999,335.434,370.859,0.412923999999999,317.887,370.846,0.374104,372.71,341.395,0.808117,370.76,388.39,0.813306,333.517,384.435,0.745448999999999,339.41,425.606,0.708495,333.535,478.557,0.48515899999999906,327.656,535.356,0.138635999999999,364.891,429.493,0.820716999999999,360.965,480.515,0.611615,353.215,539.283,0.212242,327.66,306.136,0.0738002,333.547,306.156,0.789378999999999,0.0,0.0,0.0,351.135,308.078,0.795542
217,2,325.752,317.832,0.633888,357.048,339.491,0.815570999999999,347.254,339.458,0.787771,337.477,372.745,0.388420999999999,319.888,374.692,0.393292,368.829,339.498,0.859435,370.775,384.552,0.8436400000000001,333.546,382.58,0.789364,345.292,425.586,0.684574999999999,335.553,476.622,0.474556,333.526,529.47,0.127757999999999,366.749,427.587,0.829452,362.931,478.494,0.70589,359.015,533.383,0.208753,0.0,0.0,0.0,333.476,308.062,0.669087,0.0,0.0,0.0,347.27,308.139,0.763845
218,2,323.763,319.788,0.649608,353.185,339.502,0.790192,347.256,339.4,0.754101999999999,337.394,370.821,0.277518,317.849,378.631,0.230525999999999,366.749,339.51,0.852656,366.896,384.553,0.859051,329.653,382.452,0.741522999999999,337.443,425.632,0.676261,327.666,480.535,0.468336,321.777,539.224,0.163392999999999,353.232,429.49,0.820109,353.079,490.225,0.611136,351.181,543.174,0.238347999999999,0.0,0.0,0.0,327.696,311.985,0.604914,0.0,0.0,0.0,339.496,313.937,0.725418999999999
219,2,323.778,321.742,0.481840999999999,351.252,345.345,0.746418999999999,347.219,343.335,0.613657999999999,327.655,370.776,0.183449,308.117,376.685,0.253891,357.1,347.245,0.792300999999999,355.112,386.411,0.836797999999999,319.857,384.442,0.753707999999999,331.585,423.652,0.600758,319.78,478.564,0.376474,302.225,529.461,0.125885,349.174,427.609,0.750941,333.546,482.478,0.527699,323.765,541.185,0.200963,0.0,0.0,0.0,331.571,317.882,0.496838,0.0,0.0,0.0,343.363,319.791,0.685376
220,2,306.109,319.767,0.7016600000000001,335.453,339.404,0.800806,323.737,337.522,0.753192,317.831,368.854,0.229343,302.141,370.753,0.298251,341.42,339.402,0.825596999999999,349.225,382.483,0.8551700000000001,308.077,378.57,0.750560999999999,319.738,421.718,0.6599400000000001,308.055,478.527,0.422222,292.406,527.51,0.144666,335.447,425.651,0.776146999999999,321.86,482.451,0.496646,319.864,541.176,0.204866,0.0,0.0,0.0,308.106,310.091,0.628034,0.0,0.0,0.0,321.824,311.997,0.749562
221,2,304.151,319.92,0.517093,329.635,341.41,0.757431,317.89,339.501,0.718913999999999,306.054,372.756,0.25033,300.186,368.768,0.232433,339.498,341.397,0.799667999999999,343.331,382.539,0.841017,306.092,376.622,0.780767,308.081,425.648,0.703643999999999,294.395,478.494,0.47782,284.593,525.555,0.19946000000000003,331.565,429.539,0.790057999999999,319.824,486.359,0.637367,311.981,539.245,0.260314,0.0,0.0,0.0,306.138,317.863,0.485842999999999,0.0,0.0,0.0,321.743,317.798,0.606642
222,2,94.399,315.926,0.68108,325.717,339.438,0.801416,315.873,337.575,0.763807,304.152,370.756,0.216134,292.382,368.811,0.254172,337.559,339.445,0.838912,341.379,382.536,0.825373999999999,304.179,376.644,0.766192,306.122,421.746,0.673844,294.368,478.515,0.427330999999999,286.494,527.487,0.188883,327.64,429.463,0.754551,319.843,486.369,0.560493999999999,312.01,539.264,0.241790999999999,0.0,0.0,0.0,302.147,306.217,0.706572,0.0,0.0,0.0,315.902,308.105,0.723696999999999
223,2,98.292,317.819,0.806103999999999,325.732,339.451,0.814998999999999,313.925,339.415,0.782092999999999,306.074,374.712,0.228903,294.354,368.883,0.244533,339.489,339.444,0.838267,349.157,382.496,0.856462,308.079,378.57,0.756137,308.137,421.746,0.643905,300.266,480.479,0.396582,288.48,533.37,0.156897999999999,333.498,427.606,0.768011,321.726,488.32,0.585557,317.868,541.245,0.244231999999999,302.143,306.101,0.0965611,304.125,306.235,0.833048999999999,0.0,0.0,0.0,319.868,308.062,0.796387
224,2,304.141,317.914,0.820638,329.611,337.58,0.8135600000000001,311.983,337.47,0.808161,304.167,368.84,0.254369,292.402,366.889,0.27156,347.225,339.473,0.78868,351.218,382.488,0.895562,319.837,378.637,0.723536,315.904,417.834,0.659782,308.08,478.478,0.409844999999999,296.33,527.53,0.169408,335.48,423.661,0.792908,321.813,480.522,0.65512,319.816,539.303,0.287211,304.155,310.077,0.070987399999999,306.114,310.044,0.798674999999999,0.0,0.0,0.0,321.763,310.039,0.768058999999999
225,2,304.243,315.929,0.788571999999999,331.564,337.527,0.867323,310.053,337.421,0.858653999999999,304.089,366.886,0.37939,292.451,366.898,0.310784,351.085,339.408,0.851144,355.065,382.467,0.898716,321.746,376.634,0.795264,311.986,415.902,0.646798,300.243,476.564,0.354653999999999,288.515,527.5,0.174265,335.566,423.65,0.787026999999999,321.806,480.516,0.649242,317.904,539.271,0.2914,304.222,306.213,0.078682,306.209,308.075,0.789408999999999,0.0,0.0,0.0,321.862,308.06,0.778841999999999
226,2,306.153,319.723,0.799914999999999,333.581,337.524,0.870193,315.892,337.414,0.817180999999999,308.09,366.834,0.25589,0.0,0.0,0.0,351.199,339.404,0.846325,364.854,376.651,0.824923,335.526,378.563,0.769768,321.749,413.798,0.660276,317.806,464.806,0.420647,304.153,519.666,0.180775,349.173,415.828,0.742424,337.544,472.616,0.533778,337.456,525.587,0.198881,306.153,308.112,0.0977469,308.165,311.974,0.742313,0.0,0.0,0.0,323.787,311.98,0.710693
227,2,308.055,319.727,0.9521139999999991,335.505,339.454,0.864566,317.853,339.405,0.809234999999999,306.188,376.665,0.171440999999999,0.0,0.0,0.0,353.168,339.483,0.82308,366.812,380.607,0.887591999999999,337.445,372.768,0.778673,327.666,415.892,0.646601,319.873,476.5,0.460123,313.946,529.455,0.173316,353.098,417.814,0.769724,349.173,476.601,0.611431,349.209,537.32,0.263443,306.095,308.109,0.598627999999999,315.896,310.012,0.858773999999999,0.0,0.0,0.0,335.431,308.116,0.822353
